Power(W), Temperature(ºC), Time(ms), elapsed time(ms), number of samples
62.437, 60, 0.444479, 14582.9, 32809
61.961, 60, 0.888958
61.961, 60, 1.333436
61.961, 60, 1.777915
61.961, 60, 2.222394
61.961, 60, 2.666873
61.961, 60, 3.111352
61.961, 60, 3.555831
61.961, 60, 4.000309
61.961, 60, 4.444788
61.961, 60, 4.889267
61.961, 60, 5.333746
61.961, 60, 5.778225
61.961, 60, 6.222704
61.961, 60, 6.667182
61.961, 60, 7.111661
61.961, 60, 7.556140
61.961, 60, 8.000619
61.961, 60, 8.445098
61.961, 60, 8.889577
61.961, 60, 9.334056
61.961, 60, 9.778535
61.961, 60, 10.223013
61.961, 60, 10.667492
61.961, 60, 11.111971
61.961, 60, 11.556450
61.961, 60, 12.000929
61.961, 60, 12.445408
61.961, 60, 12.889886
61.961, 60, 13.334365
61.961, 60, 13.778844
61.961, 60, 14.223323
61.961, 60, 14.667802
61.961, 60, 15.112281
61.961, 60, 15.556760
61.961, 60, 16.001238
61.961, 60, 16.445717
61.961, 60, 16.890196
61.961, 60, 17.334675
61.961, 60, 17.779154
61.961, 60, 18.223633
61.961, 60, 18.668112
61.961, 60, 19.112591
61.961, 60, 19.557070
61.961, 60, 20.001547
61.961, 60, 20.446026
61.961, 60, 20.890505
61.961, 60, 21.334984
61.961, 60, 21.779463
61.961, 60, 22.223942
61.961, 60, 22.668421
61.961, 60, 23.112900
61.961, 60, 23.557379
61.961, 60, 24.001858
61.961, 60, 24.446337
61.961, 60, 24.890816
61.961, 60, 25.335295
61.961, 60, 25.779772
61.961, 60, 26.224251
61.961, 60, 26.668730
61.961, 60, 27.113209
61.961, 60, 27.557688
61.961, 60, 28.002167
61.961, 60, 28.446646
61.961, 60, 28.891125
61.961, 60, 29.335604
61.961, 60, 29.780083
61.961, 60, 30.224562
61.961, 60, 30.669041
61.961, 60, 31.113520
61.961, 60, 31.557997
61.961, 60, 32.002476
61.961, 60, 32.446957
61.961, 60, 32.891434
61.961, 60, 33.335915
61.961, 60, 33.780392
61.961, 60, 34.224869
61.961, 60, 34.669350
61.961, 60, 35.113827
61.961, 60, 35.558308
61.961, 60, 36.002785
61.961, 60, 36.447266
61.961, 60, 36.891743
61.961, 60, 37.336224
61.961, 60, 37.780701
61.961, 60, 38.225182
61.961, 60, 38.669659
61.961, 60, 39.114140
61.961, 60, 39.558617
61.961, 60, 40.003094
61.961, 60, 40.447575
61.961, 60, 40.892052
61.961, 60, 41.336533
61.961, 60, 41.781010
61.961, 60, 42.225491
61.961, 60, 42.669968
