number of samples, 593
  timeElapsed:, 296.6 
    

54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.052, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
54.341, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
57.085, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
59.143, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
60.721, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
61.863, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
62.791, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
63.456, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.009, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.294, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.579, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
64.840, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.030, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.125, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
65.220, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
62.698, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
60.536, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
59.033, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
58.008, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
56.790, 37
