Power(W), Temperature(ºC), Time(ms), elapsed time(ms), number of samples
76.047, 78, 0.659500, 14248.5, 21605
76.047, 78, 1.319000
76.047, 78, 1.978500
76.047, 78, 2.638000
76.047, 78, 3.297500
76.047, 78, 3.957000
76.047, 78, 4.616500
76.047, 78, 5.276000
76.047, 78, 5.935500
76.047, 78, 6.595000
76.047, 78, 7.254500
76.047, 78, 7.914000
76.047, 78, 8.573500
76.047, 78, 9.233000
76.047, 78, 9.892500
76.047, 78, 10.552000
76.047, 78, 11.211500
76.047, 78, 11.871000
76.047, 78, 12.530500
76.047, 78, 13.190001
76.047, 78, 13.849500
76.047, 78, 14.509000
76.047, 78, 15.168500
76.047, 78, 15.828000
76.047, 78, 16.487499
76.047, 78, 17.146999
76.047, 78, 17.806499
76.047, 78, 18.466000
76.047, 78, 19.125500
97.693, 78, 19.785000
97.693, 78, 20.444500
97.693, 78, 21.104000
97.693, 78, 21.763500
97.693, 78, 22.423000
97.693, 78, 23.082500
97.693, 78, 23.742001
97.693, 78, 24.401501
97.693, 78, 25.061001
97.693, 78, 25.720501
97.693, 78, 26.380001
97.693, 78, 27.039499
97.693, 78, 27.698999
97.693, 78, 28.358500
97.693, 78, 29.018000
97.693, 78, 29.677500
97.693, 78, 30.337000
97.693, 78, 30.996500
97.693, 78, 31.656000
97.693, 78, 32.315498
97.693, 78, 32.974998
97.693, 78, 33.634499
97.693, 78, 34.293999
97.693, 78, 34.953499
97.693, 78, 35.612999
97.693, 78, 36.272499
97.693, 78, 36.931999
97.693, 78, 37.591499
97.693, 78, 38.250999
97.693, 78, 38.910500
97.693, 78, 39.570000
103.141, 78, 40.229500
103.141, 78, 40.889000
103.141, 78, 41.548500
103.141, 78, 42.208000
103.141, 78, 42.867500
103.141, 78, 43.527000
103.141, 78, 44.186501
103.141, 78, 44.846001
103.141, 78, 45.505501
103.141, 78, 46.165001
103.141, 78, 46.824501
103.141, 78, 47.484001
103.141, 78, 48.143501
103.141, 78, 48.803001
103.141, 78, 49.462502
103.141, 78, 50.122002
103.141, 78, 50.781502
103.141, 78, 51.441002
103.141, 78, 52.100502
103.141, 78, 52.760002
103.141, 78, 53.419498
103.141, 78, 54.078999
103.141, 78, 54.738499
103.141, 78, 55.397999
103.141, 78, 56.057499
103.141, 78, 56.716999
103.141, 78, 57.376499
103.141, 78, 58.035999
103.141, 78, 58.695499
103.141, 78, 59.355000
104.282, 78, 60.014500
104.282, 78, 60.674000
104.282, 78, 61.333500
104.282, 78, 61.993000
104.282, 78, 62.652500
104.282, 78, 63.312000
104.282, 78, 63.971500
104.282, 78, 64.630997
104.282, 78, 65.290497
104.282, 78, 65.949997
104.282, 78, 66.609497
104.282, 78, 67.268997
104.282, 78, 67.928497
104.282, 78, 68.587997
104.282, 78, 69.247498
104.282, 78, 69.906998
104.282, 78, 70.566498
104.282, 78, 71.225998
104.282, 78, 71.885498
104.282, 78, 72.544998
104.282, 78, 73.204498
104.282, 78, 73.863998
104.282, 78, 74.523499
104.282, 78, 75.182999
104.282, 78, 75.842499
104.282, 78, 76.501999
104.282, 78, 77.161499
104.282, 78, 77.820999
